	precision	recall	f1	accuracy	support
AMBIENCE:NEGATIVE	0.9333	0.875	0.9032	0.8235	17.0
AMBIENCE:NEUTRAL	1.0	1.0	1.0	1.0	1.0
AMBIENCE:POSITIVE	0.7955	0.8333	0.814	0.6863	51.0
FOOD:NEGATIVE	0.8571	0.8919	0.8742	0.7765	85.0
FOOD:NEUTRAL	0.9286	0.8667	0.8966	0.8125	16.0
FOOD:POSITIVE	0.9173	0.9606	0.9385	0.8841	138.0
PRICE:NEGATIVE	0.9412	0.7273	0.8205	0.6957	23.0
PRICE:NEUTRAL	1.0	1.0	1.0	1.0	2.0
PRICE:POSITIVE	1.0	1.0	1.0	1.0	5.0
GENERAL-IMPRESSION:NEGATIVE	0.8857	0.7949	0.8378	0.7209	43.0
GENERAL-IMPRESSION:NEUTRAL	1.0	1.0	1.0	1.0	3.0
GENERAL-IMPRESSION:POSITIVE	0.975	0.8125	0.8864	0.7959	49.0
SERVICE:NEGATIVE	0.8793	0.8947	0.887	0.7969	64.0
SERVICE:NEUTRAL	1.0	1.0	1.0	1.0	1.0
SERVICE:POSITIVE	0.9714	0.9189	0.9444	0.8947	76.0
Micro-AVG	0.9068	0.8878	0.8972	0.8136	574.0
Macro-AVG	0.939	0.9051	0.9202		574
