	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.5818	0.8	0.6737	0.5079	63.0
DRINKS#PRICES	1.0	0.6	0.75	0.6	5.0
DRINKS#QUALITY	0.7	0.875	0.7778	0.6364	11.0
DRINKS#STYLE_OPTIONS	1.0	0.2	0.3333	0.2	5.0
FOOD#PRICES	0.5455	0.8571	0.6667	0.5	24.0
FOOD#QUALITY	0.7711	0.9014	0.8312	0.7111	180.0
FOOD#STYLE_OPTIONS	0.2963	0.3636	0.3265	0.1951	41.0
LOCATION#GENERAL	0.1176	0.4	0.1818	0.1	20.0
RESTAURANT#GENERAL	0.7857	0.6197	0.6929	0.5301	83.0
RESTAURANT#MISCELLANEOUS	0.4	0.125	0.1905	0.1053	19.0
RESTAURANT#PRICES	0.4444	0.3077	0.3636	0.2222	18.0
SERVICE#GENERAL	0.7831	0.8667	0.8228	0.6989	93.0
Micro-AVG	0.6784	0.7404	0.708	0.548	562.0
Macro-AVG	0.6188	0.5764	0.5509		562
