	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.8511	0.9091	0.8791	0.7843	51.0
DRINKS#PRICES	1.0	0.6667	0.8	0.6667	3.0
DRINKS#QUALITY	1.0	0.7778	0.875	0.7778	9.0
DRINKS#STYLE_OPTIONS	1.0	1.0	1.0	1.0	6.0
FOOD#PRICES	0.875	0.4667	0.6087	0.4375	16.0
FOOD#QUALITY	0.9487	0.8672	0.9061	0.8284	134.0
FOOD#STYLE_OPTIONS	0.7368	0.5833	0.6512	0.4828	29.0
LOCATION#GENERAL	1.0	0.8	0.8889	0.8	5.0
RESTAURANT#GENERAL	0.8676	0.831	0.8489	0.7375	80.0
RESTAURANT#MISCELLANEOUS	0.6429	0.5294	0.5806	0.4091	22.0
RESTAURANT#PRICES	0.6111	0.7857	0.6875	0.5238	21.0
SERVICE#GENERAL	0.9577	0.8608	0.9067	0.8293	82.0
Micro-AVG	0.8871	0.8145	0.8492	0.738	458.0
Macro-AVG	0.8742	0.7565	0.8027		458
