	precision	recall	f1	accuracy	support
AMBIENCE:NEGATIVE	0.8462	0.6875	0.7586	0.6111	18.0
AMBIENCE:NEUTRAL	0.5	1.0	0.6667	0.5	2.0
AMBIENCE:POSITIVE	0.8605	0.881	0.8706	0.7708	48.0
FOOD:NEGATIVE	0.9016	0.7432	0.8148	0.6875	80.0
FOOD:NEUTRAL	0.7143	1.0	0.8333	0.7143	21.0
FOOD:POSITIVE	0.973	0.8504	0.9076	0.8308	130.0
PRICE:NEGATIVE	0.9412	0.7273	0.8205	0.6957	23.0
PRICE:NEUTRAL	0.5	1.0	0.6667	0.5	4.0
PRICE:POSITIVE	0.8333	1.0	0.9091	0.8333	6.0
GENERAL-IMPRESSION:NEGATIVE	0.8571	0.7692	0.8108	0.6818	44.0
GENERAL-IMPRESSION:NEUTRAL	0.6	1.0	0.75	0.6	5.0
GENERAL-IMPRESSION:POSITIVE	0.8367	0.8542	0.8454	0.7321	56.0
SERVICE:NEGATIVE	0.96	0.8421	0.8972	0.8136	59.0
SERVICE:NEUTRAL	1.0	1.0	1.0	1.0	1.0
SERVICE:POSITIVE	0.9851	0.8919	0.9362	0.88	75.0
Micro-AVG	0.9052	0.8346	0.8684	0.7675	572.0
Macro-AVG	0.8206	0.8831	0.8325		572
