	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.7561	0.7209	0.7381	0.5849	53.0
DRINKS#PRICES	0.0	0.0	0.0	0.0	3.0
DRINKS#QUALITY	0.0	0.0	0.0	0.0	8.0
DRINKS#STYLE_OPTIONS	0.0	0.0	0.0	0.0	6.0
FOOD#PRICES	0.5	0.625	0.5556	0.3846	26.0
FOOD#QUALITY	0.808	0.6733	0.7345	0.5805	174.0
FOOD#STYLE_OPTIONS	0.8333	0.6818	0.75	0.6	25.0
LOCATION#GENERAL	1.0	0.6	0.75	0.6	5.0
RESTAURANT#GENERAL	0.881	0.5286	0.6607	0.4933	75.0
RESTAURANT#MISCELLANEOUS	0.6667	0.1176	0.2	0.1111	18.0
RESTAURANT#PRICES	1.0	0.2143	0.3529	0.2143	14.0
SERVICE#GENERAL	0.7683	0.84	0.8025	0.6702	94.0
Micro-AVG	0.7864	0.6177	0.6919	0.5289	501.0
Macro-AVG	0.6011	0.4168	0.462		501
