	precision	recall	f1	accuracy	support
POSITIVE	0.8671	0.7515	0.8052	0.6739	184.0
NEUTRAL	0.4167	0.4545	0.4348	0.2778	18.0
NEGATIVE	0.8	0.7467	0.7724	0.6292	89.0
Micro-AVG	0.8222	0.7371	0.7773	0.6357	291.0
Macro-AVG	0.6946	0.6509	0.6708		291
