	precision	recall	f1	accuracy	support
POSITIVE	0.8309	0.8968	0.8626	0.7584	149.0
NEUTRAL	0.3636	0.7273	0.4848	0.32	25.0
NEGATIVE	0.7477	0.8511	0.796	0.6612	121.0
Micro-AVG	0.7585	0.8701	0.8105	0.6814	295.0
Macro-AVG	0.6474	0.8251	0.7145		295
