	precision	recall	f1	accuracy	support
AMBIENCE	0.7358	0.6842	0.7091	0.5493	71.0
FOOD	0.8306	0.8042	0.8172	0.6909	220.0
GENERAL-IMPRESSION	0.7917	0.8352	0.8128	0.6847	111.0
PRICE	0.7778	0.7241	0.75	0.6	35.0
SERVICE	0.8534	0.8049	0.8285	0.7071	140.0
Micro-AVG	0.8147	0.7914	0.8029	0.6707	577.0
Macro-AVG	0.7979	0.7705	0.7835		577
