	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.8125	0.907	0.8571	0.75	52.0
DRINKS#PRICES	1.0	1.0	1.0	1.0	3.0
DRINKS#QUALITY	0.875	0.875	0.875	0.7778	9.0
DRINKS#STYLE_OPTIONS	0.8333	0.8333	0.8333	0.7143	7.0
FOOD#PRICES	0.875	0.875	0.875	0.7778	18.0
FOOD#QUALITY	0.8758	0.8933	0.8845	0.7929	169.0
FOOD#STYLE_OPTIONS	0.5714	0.7273	0.64	0.4706	34.0
LOCATION#GENERAL	1.0	0.8	0.8889	0.8	5.0
RESTAURANT#GENERAL	0.8621	0.7143	0.7813	0.641	78.0
RESTAURANT#MISCELLANEOUS	0.6667	0.4706	0.5517	0.381	21.0
RESTAURANT#PRICES	1.0	0.9286	0.963	0.9286	14.0
SERVICE#GENERAL	0.8023	0.92	0.8571	0.75	92.0
Micro-AVG	0.8322	0.8438	0.838	0.7211	502.0
Macro-AVG	0.8478	0.8287	0.8339		502
