	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.7838	0.6591	0.716	0.5577	52.0
DRINKS#PRICES	1.0	1.0	1.0	1.0	3.0
DRINKS#QUALITY	0.75	0.6667	0.7059	0.5455	11.0
DRINKS#STYLE_OPTIONS	1.0	0.8333	0.9091	0.8333	6.0
FOOD#PRICES	0.9286	0.8667	0.8966	0.8125	16.0
FOOD#QUALITY	0.806	0.8438	0.8244	0.7013	154.0
FOOD#STYLE_OPTIONS	0.619	0.5417	0.5778	0.4062	32.0
LOCATION#GENERAL	0.75	0.6	0.6667	0.5	6.0
RESTAURANT#GENERAL	0.7606	0.7606	0.7606	0.6136	88.0
RESTAURANT#MISCELLANEOUS	0.3571	0.2941	0.3226	0.1923	26.0
RESTAURANT#PRICES	0.9167	0.7857	0.8462	0.7333	15.0
SERVICE#GENERAL	0.8243	0.7722	0.7974	0.663	92.0
Micro-AVG	0.7834	0.7494	0.766	0.6208	501.0
Macro-AVG	0.7913	0.7187	0.7519		501
