	precision	recall	f1	accuracy	support
POSITIVE	0.6602	0.5972	0.6271	0.4568	370.0
NEUTRAL	0.1667	0.2353	0.1951	0.1081	37.0
NEGATIVE	0.5126	0.4729	0.4919	0.3262	187.0
Micro-AVG	0.5865	0.5455	0.5652	0.3939	594.0
Macro-AVG	0.4465	0.4351	0.438		594
