	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.7143	0.6977	0.7059	0.5455	55.0
DRINKS#PRICES	0.5	0.3333	0.4	0.25	4.0
DRINKS#QUALITY	0.875	0.875	0.875	0.7778	9.0
DRINKS#STYLE_OPTIONS	0.8	0.6667	0.7273	0.5714	7.0
FOOD#PRICES	0.9091	0.625	0.7407	0.5882	17.0
FOOD#QUALITY	0.8392	0.8	0.8191	0.6936	173.0
FOOD#STYLE_OPTIONS	0.7143	0.4545	0.5556	0.3846	26.0
LOCATION#GENERAL	1.0	0.4	0.5714	0.4	5.0
RESTAURANT#GENERAL	0.8308	0.7714	0.8	0.6667	81.0
RESTAURANT#MISCELLANEOUS	0.4444	0.2353	0.3077	0.1818	22.0
RESTAURANT#PRICES	0.6875	0.7857	0.7333	0.5789	19.0
SERVICE#GENERAL	0.8533	0.8533	0.8533	0.7442	86.0
Micro-AVG	0.8087	0.7389	0.7722	0.629	504.0
Macro-AVG	0.764	0.6248	0.6741		504
