	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.8864	0.8478	0.8667	0.7647	51.0
DRINKS#PRICES	0.6667	0.6667	0.6667	0.5	4.0
DRINKS#QUALITY	0.75	0.4286	0.5455	0.375	8.0
DRINKS#STYLE_OPTIONS	1.0	1.0	1.0	1.0	7.0
FOOD#PRICES	0.6471	0.7333	0.6875	0.5238	21.0
FOOD#QUALITY	0.8609	0.8725	0.8667	0.7647	170.0
FOOD#STYLE_OPTIONS	0.7391	0.68	0.7083	0.5484	31.0
LOCATION#GENERAL	0.6667	0.4	0.5	0.3333	6.0
RESTAURANT#GENERAL	0.9032	0.8	0.8485	0.7368	76.0
RESTAURANT#MISCELLANEOUS	0.6875	0.6111	0.6471	0.4783	23.0
RESTAURANT#PRICES	0.7778	0.5385	0.6364	0.4667	15.0
SERVICE#GENERAL	0.9403	0.8873	0.913	0.84	75.0
Micro-AVG	0.8571	0.8112	0.8335	0.7146	487.0
Macro-AVG	2.3814	2.1164	2.2216		487
