	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.7273	0.6957	0.7111	0.5517	58.0
DRINKS#PRICES	0.6667	0.6667	0.6667	0.5	4.0
DRINKS#QUALITY	0.5	0.2857	0.3636	0.2222	9.0
DRINKS#STYLE_OPTIONS	0.8571	0.8571	0.8571	0.75	8.0
FOOD#PRICES	0.5882	0.6667	0.625	0.4545	22.0
FOOD#QUALITY	0.7285	0.7383	0.7333	0.5789	190.0
FOOD#STYLE_OPTIONS	0.5217	0.48	0.5	0.3333	36.0
LOCATION#GENERAL	0.6667	0.4	0.5	0.3333	6.0
RESTAURANT#GENERAL	0.8387	0.7429	0.7879	0.65	80.0
RESTAURANT#MISCELLANEOUS	0.6875	0.6111	0.6471	0.4783	23.0
RESTAURANT#PRICES	0.7778	0.5385	0.6364	0.4667	15.0
SERVICE#GENERAL	0.7313	0.6901	0.7101	0.5506	89.0
Micro-AVG	0.7266	0.6876	0.7066	0.5463	540.0
Macro-AVG	0.691	0.6144	0.6449		540
