	precision	recall	f1	accuracy	support
POSITIVE	0.8387	0.7909	0.8141	0.6865	606.0
NEUTRAL	0.7179	0.5833	0.6437	0.4746	59.0
NEGATIVE	0.7652	0.7382	0.7515	0.6019	417.0
Micro-AVG	0.8053	0.7604	0.7822	0.6423	1082.0
Macro-AVG	0.7739	0.7041	0.7364		1082
