	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.3167	0.8837	0.4663	0.304	125.0
DRINKS#PRICES	1.0	0.3333	0.5	0.3333	3.0
DRINKS#QUALITY	0.6667	0.75	0.7059	0.5455	11.0
DRINKS#STYLE_OPTIONS	1.0	0.8333	0.9091	0.8333	6.0
FOOD#PRICES	0.5	0.75	0.6	0.4286	28.0
FOOD#QUALITY	0.6667	0.7733	0.7161	0.5577	208.0
FOOD#STYLE_OPTIONS	0.4333	0.5909	0.5	0.3333	39.0
LOCATION#GENERAL	0.0645	0.4	0.1111	0.0588	34.0
RESTAURANT#GENERAL	0.2361	0.7857	0.3631	0.2218	248.0
RESTAURANT#MISCELLANEOUS	0.2581	0.4706	0.3334	0.2	40.0
RESTAURANT#PRICES	0.2973	0.7857	0.4314	0.275	40.0
SERVICE#GENERAL	0.9552	0.8533	0.9014	0.8205	78.0
Micro-AVG	0.4344	0.7716	0.5559	0.3849	860.0
Macro-AVG	0.5329	0.6842	0.5448		860
