	precision	recall	f1	accuracy	support
POSITIVE	0.5758	0.7385	0.6471	0.4783	437.0
NEUTRAL	0.4	0.2353	0.2963	0.1739	23.0
NEGATIVE	0.456	0.6434	0.5338	0.364	228.0
Micro-AVG	0.5333	0.69	0.6016	0.4302	688.0
Macro-AVG	0.4773	0.5391	0.4924		688
