	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.7105	0.6585	0.6835	0.5192	52.0
DRINKS#PRICES	0.6667	0.6667	0.6667	0.5	4.0
DRINKS#QUALITY	0.5714	0.5714	0.5714	0.4	10.0
DRINKS#STYLE_OPTIONS	1.0	0.75	0.8571	0.75	4.0
FOOD#PRICES	0.7692	0.5882	0.6667	0.5	20.0
FOOD#QUALITY	0.6667	0.7576	0.7092	0.5495	182.0
FOOD#STYLE_OPTIONS	0.4545	0.4762	0.4651	0.303	33.0
LOCATION#GENERAL	1.0	0.5	0.6667	0.5	4.0
RESTAURANT#GENERAL	0.7742	0.6857	0.7273	0.5714	84.0
RESTAURANT#MISCELLANEOUS	0.3333	0.4	0.3636	0.2222	27.0
RESTAURANT#PRICES	0.5	0.5	0.5	0.3333	18.0
SERVICE#GENERAL	0.9062	0.7945	0.8467	0.7342	79.0
Micro-AVG	0.7005	0.6917	0.6961	0.5338	517.0
Macro-AVG	0.6961	0.6124	0.6437		517
