	precision	recall	f1	accuracy	support
POSITIVE	0.8969	0.8304	0.8624	0.7581	310.0
NEUTRAL	0.5625	0.5294	0.5454	0.375	24.0
NEGATIVE	0.8361	0.7907	0.8128	0.6846	149.0
Micro-AVG	0.865	0.8065	0.8347	0.7164	483.0
Macro-AVG	0.7652	0.7168	0.7402		483
