	precision	recall	f1	accuracy	support
AMBIENCE	0.8345	0.8923	0.8625	0.7582	153.0
FOOD	0.8773	0.8549	0.8659	0.7636	571.0
GENERAL-IMPRESSION	0.9439	0.7839	0.8565	0.749	247.0
PRICE	0.8831	0.8608	0.8718	0.7727	88.0
SERVICE	0.9377	0.8938	0.9152	0.8437	339.0
Micro-AVG	0.8987	0.8557	0.8767	0.7804	1398.0
Macro-AVG	0.8953	0.8571	0.8744		1398
