	precision	recall	f1	accuracy	support
POSITIVE	0.2627	0.53	0.3513	0.2131	704.0
NEUTRAL	0.0494	0.2353	0.0816	0.0426	94.0
NEGATIVE	0.3089	0.5891	0.4053	0.2542	299.0
Micro-AVG	0.3675	0.7692	0.4974	0.331	997.0
Macro-AVG	0.207	0.4515	0.2794		997
