	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.8621	0.5814	0.6945	0.5319	47.0
DRINKS#PRICES	0.6667	0.6667	0.6667	0.5	4.0
DRINKS#QUALITY	0.8	0.5	0.6154	0.4444	9.0
DRINKS#STYLE_OPTIONS	1.0	0.6667	0.8	0.6667	6.0
FOOD#PRICES	0.9091	0.625	0.7407	0.5882	17.0
FOOD#QUALITY	0.6648	0.78	0.7178	0.5598	209.0
FOOD#STYLE_OPTIONS	0.7	0.3182	0.4375	0.28	25.0
LOCATION#GENERAL	1.0	0.4	0.5714	0.4	5.0
RESTAURANT#GENERAL	0.8769	0.8143	0.8444	0.7308	78.0
RESTAURANT#MISCELLANEOUS	0.7143	0.2941	0.4167	0.2632	19.0
RESTAURANT#PRICES	0.8	0.5714	0.6666	0.5	16.0
SERVICE#GENERAL	0.9324	0.92	0.9262	0.8625	80.0
Micro-AVG	0.7828	0.7226	0.7515	0.6019	515.0
Macro-AVG	0.8272	0.5948	0.6748		515
