	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.1765	0.3488	0.2344	0.1327	113.0
DRINKS#PRICES	0.1429	0.3333	0.2	0.1111	9.0
DRINKS#QUALITY	0.1905	0.5	0.2759	0.16	25.0
DRINKS#STYLE_OPTIONS	0.25	0.5	0.3333	0.2	15.0
FOOD#PRICES	0.2903	0.5625	0.383	0.2368	38.0
FOOD#QUALITY	0.2422	0.4667	0.3189	0.1897	369.0
FOOD#STYLE_OPTIONS	0.2143	0.2727	0.24	0.1364	44.0
LOCATION#GENERAL	0.1333	0.4	0.2	0.1111	18.0
RESTAURANT#GENERAL	0.2059	0.7	0.3182	0.1892	259.0
RESTAURANT#MISCELLANEOUS	0.0526	0.0588	0.0556	0.0286	35.0
RESTAURANT#PRICES	0.3889	0.5	0.4375	0.28	25.0
SERVICE#GENERAL	0.1613	0.7333	0.2644	0.1524	361.0
Micro-AVG	0.2011	0.5175	0.2896	0.1693	1311.0
Macro-AVG	0.2041	0.448	0.2718		1311
