	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.9	0.8372	0.8675	0.766	47.0
DRINKS#PRICES	0.6	1.0	0.75	0.6	5.0
DRINKS#QUALITY	0.75	0.75	0.75	0.6	10.0
DRINKS#STYLE_OPTIONS	1.0	1.0	1.0	1.0	6.0
FOOD#PRICES	1.0	0.75	0.8571	0.75	16.0
FOOD#QUALITY	0.9221	0.9467	0.9342	0.8765	162.0
FOOD#STYLE_OPTIONS	0.6	0.6818	0.6383	0.4688	32.0
LOCATION#GENERAL	0.8	0.8	0.8	0.6667	6.0
RESTAURANT#GENERAL	0.918	0.8	0.855	0.7467	75.0
RESTAURANT#MISCELLANEOUS	0.6429	0.5294	0.5806	0.4091	22.0
RESTAURANT#PRICES	0.9333	1.0	0.9655	0.9333	15.0
SERVICE#GENERAL	0.9091	0.9333	0.9211	0.8537	82.0
Micro-AVG	0.8839	0.8695	0.8766	0.7803	478.0
Macro-AVG	2.4938	2.5071	2.4798		478
