	precision	recall	f1	accuracy	support
POSITIVE	0.7656	0.7903	0.7778	0.6364	77.0
NEUTRAL	0.6	0.6	0.6	0.4286	7.0
NEGATIVE	0.7826	0.72	0.75	0.6	60.0
Micro-AVG	0.8696	0.8547	0.8621	0.7576	132.0
Macro-AVG	0.7161	0.7034	0.7093		132
