	precision	recall	f1	accuracy	support
POSITIVE	0.8633	0.8481	0.8556	0.7477	321.0
NEUTRAL	0.3684	0.4118	0.3889	0.2414	29.0
NEGATIVE	0.8189	0.8062	0.8125	0.6842	152.0
Micro-AVG	0.8278	0.8182	0.823	0.6992	502.0
Macro-AVG	0.6835	0.6887	0.6857		502
