	precision	recall	f1	accuracy	support
AMBIENCE	0.4464	0.8929	0.5952	0.4237	118.0
FOOD	0.6103	0.8384	0.7064	0.5461	304.0
GENERAL-IMPRESSION	0.3162	0.8315	0.4582	0.2972	249.0
PRICE	0.5	0.75	0.6	0.4286	49.0
SERVICE	0.6577	0.8033	0.7232	0.5665	173.0
Micro-AVG	0.5056	0.8296	0.6283	0.458	893.0
Macro-AVG	0.5061	0.8232	0.6166		893
