	precision	recall	f1	accuracy	support
POSITIVE	0.697	0.6007	0.6453	0.4763	338.0
NEUTRAL	0.0833	0.0714	0.0769	0.04	25.0
NEGATIVE	0.4951	0.4359	0.4636	0.3018	169.0
Micro-AVG	0.6156	0.5338	0.5718	0.4004	532.0
Macro-AVG	0.4251	0.3693	0.3953		532
