	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.3333	0.7805	0.4672	0.3048	105.0
DRINKS#PRICES	0.0	0.0	0.0	0.0	4.0
DRINKS#QUALITY	0.4	0.75	0.5217	0.3529	17.0
DRINKS#STYLE_OPTIONS	0.0	0.0	0.0	0.0	4.0
FOOD#PRICES	0.5	0.1538	0.2353	0.1333	15.0
FOOD#QUALITY	0.5502	0.777	0.6443	0.4752	242.0
FOOD#STYLE_OPTIONS	0.2963	0.3478	0.32	0.1905	42.0
LOCATION#GENERAL	0.0	0.0	0.0	0.0	4.0
RESTAURANT#GENERAL	0.5437	0.8	0.6474	0.4786	117.0
RESTAURANT#MISCELLANEOUS	0.0	0.0	0.0	0.0	15.0
RESTAURANT#PRICES	0.375	0.4286	0.4	0.25	24.0
SERVICE#GENERAL	0.7639	0.7237	0.7432	0.5914	93.0
Micro-AVG	0.5157	0.6683	0.5821	0.4106	682.0
Macro-AVG	0.3135	0.3968	0.3316		682
