	precision	recall	f1	accuracy	support
AMBIENCE:NEGATIVE	0.7692	0.625	0.6896	0.5263	19.0
AMBIENCE:NEUTRAL	1.0	1.0	1.0	1.0	1.0
AMBIENCE:POSITIVE	1.0	0.6591	0.7945	0.6591	44.0
FOOD:NEGATIVE	0.8286	0.7532	0.7891	0.6517	89.0
FOOD:NEUTRAL	0.8333	0.8333	0.8333	0.7143	14.0
FOOD:POSITIVE	0.9888	0.898	0.9412	0.8889	99.0
PRICE:NEGATIVE	0.7143	0.75	0.7317	0.5769	26.0
PRICE:NEUTRAL	0.0	0.0	0.0	0.0	2.0
PRICE:POSITIVE	0.625	0.8333	0.7143	0.5556	9.0
GENERAL-IMPRESSION:NEGATIVE	0.7333	0.8462	0.7857	0.6471	51.0
GENERAL-IMPRESSION:NEUTRAL	1.0	0.3333	0.5	0.3333	3.0
GENERAL-IMPRESSION:POSITIVE	0.7193	0.8542	0.781	0.6406	64.0
SERVICE:NEGATIVE	0.7969	0.9107	0.85	0.7391	69.0
SERVICE:NEUTRAL	1.0	1.0	1.0	1.0	1.0
SERVICE:POSITIVE	0.9219	0.8806	0.9008	0.8194	72.0
Micro-AVG	0.8463	0.8204	0.8331	0.714	563.0
Macro-AVG	0.7954	0.7451	0.7541		563
