	precision	recall	f1	accuracy	support
POSITIVE	0.1137	0.3958	0.1767	0.0969	1156.0
NEUTRAL	0.003	0.0588	0.0058	0.0029	345.0
NEGATIVE	0.1346	0.3798	0.1988	0.1104	444.0
Micro-AVG	0.1782	0.697	0.2838	0.1654	1808.0
Macro-AVG	0.0838	0.2781	0.1271		1808
