	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.9032	0.6512	0.7568	0.6087	46.0
DRINKS#PRICES	1.0	0.3333	0.5	0.3333	3.0
DRINKS#QUALITY	0.875	0.875	0.875	0.7778	9.0
DRINKS#STYLE_OPTIONS	1.0	0.8333	0.9091	0.8333	6.0
FOOD#PRICES	0.8333	0.3125	0.4545	0.2941	17.0
FOOD#QUALITY	0.9796	0.64	0.7742	0.6316	152.0
FOOD#STYLE_OPTIONS	0.6667	0.3636	0.4706	0.3077	26.0
LOCATION#GENERAL	1.0	0.2	0.3333	0.2	5.0
RESTAURANT#GENERAL	0.7111	0.9143	0.8	0.6667	96.0
RESTAURANT#MISCELLANEOUS	1.0	0.1176	0.2105	0.1176	17.0
RESTAURANT#PRICES	0.7143	0.3571	0.4762	0.3125	16.0
SERVICE#GENERAL	0.8904	0.8667	0.8784	0.7831	83.0
Micro-AVG	0.8593	0.669	0.7523	0.6029	476.0
Macro-AVG	2.6434	1.6162	1.8597		476
