	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.5833	0.5385	0.56	0.3889	36.0
DRINKS#PRICES	1.0	1.0	1.0	1.0	2.0
DRINKS#QUALITY	0.6667	0.4	0.5	0.3333	6.0
DRINKS#STYLE_OPTIONS	1.0	0.5	0.6667	0.5	4.0
FOOD#PRICES	0.6667	0.2	0.3077	0.1818	11.0
FOOD#QUALITY	0.7534	0.6548	0.7006	0.5392	102.0
FOOD#STYLE_OPTIONS	0.2	0.0769	0.1111	0.0588	17.0
LOCATION#GENERAL	0.3333	0.3333	0.3333	0.2	5.0
RESTAURANT#GENERAL	0.4333	0.3171	0.3662	0.2241	58.0
RESTAURANT#MISCELLANEOUS	0.0	0.0	0.0	0.0	11.0
RESTAURANT#PRICES	0.3333	0.2222	0.2667	0.1538	13.0
SERVICE#GENERAL	0.6571	0.5227	0.5823	0.4107	56.0
Micro-AVG	0.6257	0.4661	0.5342	0.3645	321.0
Macro-AVG	0.5523	0.3971	0.4496		321
