	precision	recall	f1	accuracy	support
AMBIENCE:NEGATIVE	0.9091	0.625	0.7407	0.5882	17.0
AMBIENCE:NEUTRAL	0.0	0.0	0.0	0.0	1.0
AMBIENCE:POSITIVE	0.9286	0.619	0.7429	0.5909	44.0
FOOD:NEGATIVE	0.5253	0.7027	0.6012	0.4298	121.0
FOOD:NEUTRAL	0.4545	0.6667	0.5405	0.3704	27.0
FOOD:POSITIVE	0.6748	0.6535	0.664	0.497	167.0
PRICE:NEGATIVE	0.9167	0.5	0.6471	0.4783	23.0
PRICE:NEUTRAL	1.0	1.0	1.0	1.0	2.0
PRICE:POSITIVE	1.0	1.0	1.0	1.0	5.0
GENERAL-IMPRESSION:NEGATIVE	0.9062	0.7436	0.8169	0.6905	42.0
GENERAL-IMPRESSION:NEUTRAL	1.0	0.6667	0.8	0.6667	3.0
GENERAL-IMPRESSION:POSITIVE	0.9545	0.875	0.913	0.84	50.0
SERVICE:NEGATIVE	0.902	0.807	0.8519	0.7419	62.0
SERVICE:NEUTRAL	0.0	0.0	0.0	0.0	1.0
SERVICE:POSITIVE	0.9688	0.8378	0.8986	0.8158	76.0
Micro-AVG	0.7677	0.7224	0.7444	0.5928	641.0
Macro-AVG	0.7427	0.6465	0.6811		641
