	precision	recall	f1	accuracy	support
POSITIVE	0.7423	0.8176	0.7781	0.6368	380.0
NEUTRAL	0.5	0.5909	0.5417	0.3714	35.0
NEGATIVE	0.7611	0.8269	0.7926	0.6565	262.0
Micro-AVG	0.7388	0.8118	0.7736	0.6307	677.0
Macro-AVG	0.6678	0.7451	0.7041		677
