	precision	recall	f1	accuracy	support
AMBIENCE:NEGATIVE	1.0	0.4375	0.6087	0.4375	16.0
AMBIENCE:NEUTRAL	0.0	0.0	0.0	0.0	1.0
AMBIENCE:POSITIVE	0.8485	0.6364	0.7273	0.5714	49.0
FOOD:NEGATIVE	0.3135	0.7532	0.4427	0.2843	204.0
FOOD:NEUTRAL	1.0	0.3333	0.5	0.3333	12.0
FOOD:POSITIVE	0.5241	0.8878	0.6591	0.4915	177.0
PRICE:NEGATIVE	0.8333	0.25	0.3846	0.2381	21.0
PRICE:NEUTRAL	0.0	0.0	0.0	0.0	2.0
PRICE:POSITIVE	0.5	0.1667	0.25	0.1429	7.0
GENERAL-IMPRESSION:NEGATIVE	0.4648	0.8462	0.6	0.4286	77.0
GENERAL-IMPRESSION:NEUTRAL	1.0	0.6667	0.8	0.6667	3.0
GENERAL-IMPRESSION:POSITIVE	0.6833	0.8542	0.7593	0.6119	67.0
SERVICE:NEGATIVE	0.5405	0.7143	0.6154	0.4444	90.0
SERVICE:NEUTRAL	0.0	0.0	0.0	0.0	1.0
SERVICE:POSITIVE	0.9	0.806	0.8504	0.7397	73.0
Micro-AVG	0.5373	0.7347	0.6207	0.45	800.0
Macro-AVG	0.5739	0.4902	0.4798		800
