	precision	recall	f1	accuracy	support
AMBIENCE:NEGATIVE	0.6471	0.6875	0.6667	0.5	22.0
AMBIENCE:NEUTRAL	0.5	1.0	0.6667	0.5	2.0
AMBIENCE:POSITIVE	0.9286	0.5909	0.7222	0.5652	46.0
FOOD:NEGATIVE	0.6897	0.7792	0.7317	0.5769	104.0
FOOD:NEUTRAL	0.8462	0.9167	0.88	0.7857	14.0
FOOD:POSITIVE	0.86	0.8776	0.8687	0.7679	112.0
PRICE:NEGATIVE	0.625	0.5	0.5556	0.3846	26.0
PRICE:NEUTRAL	0.0	0.0	0.0	0.0	2.0
PRICE:POSITIVE	0.5	0.3333	0.4	0.25	8.0
GENERAL-IMPRESSION:NEGATIVE	0.7436	0.7436	0.7436	0.5918	49.0
GENERAL-IMPRESSION:NEUTRAL	1.0	0.3333	0.5	0.3333	3.0
GENERAL-IMPRESSION:POSITIVE	0.7358	0.8125	0.7723	0.629	62.0
SERVICE:NEGATIVE	0.8333	0.8036	0.8182	0.6923	65.0
SERVICE:NEUTRAL	0.0	0.0	0.0	0.0	1.0
SERVICE:POSITIVE	0.8286	0.8657	0.8467	0.7342	79.0
Micro-AVG	0.7831	0.7735	0.7782	0.637	595.0
Macro-AVG	0.6492	0.6163	0.6115		595
