	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.76	0.7308	0.7451	0.5938	32.0
DRINKS#PRICES	1.0	1.0	1.0	1.0	2.0
DRINKS#QUALITY	0.6667	0.8	0.7273	0.5714	7.0
DRINKS#STYLE_OPTIONS	1.0	0.5	0.6667	0.5	4.0
FOOD#PRICES	0.75	0.3	0.4286	0.2727	11.0
FOOD#QUALITY	0.8554	0.8452	0.8503	0.7396	96.0
FOOD#STYLE_OPTIONS	0.7778	0.5385	0.6364	0.4667	15.0
LOCATION#GENERAL	0.6667	0.6667	0.6667	0.5	4.0
RESTAURANT#GENERAL	0.7692	0.7317	0.75	0.6	50.0
RESTAURANT#MISCELLANEOUS	0.0	0.0	0.0	0.0	12.0
RESTAURANT#PRICES	0.6667	0.8889	0.7619	0.6154	13.0
SERVICE#GENERAL	0.8837	0.8636	0.8736	0.7755	49.0
Micro-AVG	0.8087	0.741	0.7734	0.6305	295.0
Macro-AVG	0.733	0.6554	0.6755		295
