	precision	recall	f1	accuracy	support
AMBIENCE	0.6316	0.8136	0.7111	0.5517	87.0
FOOD	0.9176	0.7731	0.8392	0.7229	231.0
GENERAL-IMPRESSION	0.6822	0.9778	0.8037	0.6718	131.0
PRICE	0.8929	0.8621	0.8772	0.7812	32.0
SERVICE	0.8906	0.8636	0.8769	0.7808	146.0
Micro-AVG	0.814	0.8403	0.8269	0.7049	627.0
Macro-AVG	0.803	0.858	0.8216		627
