	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	1.0	0.4615	0.6315	0.4615	26.0
DRINKS#PRICES	1.0	1.0	1.0	1.0	2.0
DRINKS#QUALITY	0.8	0.8	0.8	0.6667	6.0
DRINKS#STYLE_OPTIONS	0.75	0.75	0.75	0.6	5.0
FOOD#PRICES	0.8	0.4	0.5333	0.3636	11.0
FOOD#QUALITY	0.9383	0.9048	0.9212	0.8539	89.0
FOOD#STYLE_OPTIONS	0.7	0.5385	0.6087	0.4375	16.0
LOCATION#GENERAL	1.0	0.3333	0.5	0.3333	3.0
RESTAURANT#GENERAL	0.7609	0.8537	0.8046	0.6731	52.0
RESTAURANT#MISCELLANEOUS	0.5	0.3	0.375	0.2308	13.0
RESTAURANT#PRICES	0.8	0.4444	0.5714	0.4	10.0
SERVICE#GENERAL	0.9048	0.8636	0.8837	0.7917	48.0
Micro-AVG	0.863	0.753	0.8043	0.6726	281.0
Macro-AVG	0.8295	0.6375	0.6983		281
