	precision	recall	f1	accuracy	support
AMBIENCE	0.8462	0.9167	0.88	0.7857	14.0
FOOD	0.8776	0.9773	0.9247	0.86	50.0
GENERAL-IMPRESSION	0.6667	0.4762	0.5556	0.3846	26.0
PRICE	0.8571	0.75	0.8	0.6667	9.0
SERVICE	0.8485	0.875	0.8615	0.7568	37.0
Micro-AVG	0.8376	0.8376	0.8376	0.7206	136.0
Macro-AVG	0.8192	0.799	0.8044		136
