	precision	recall	f1	accuracy	support
POSITIVE	0.2831	0.4382	0.344	0.2077	597.0
NEUTRAL	0.0115	0.0588	0.0192	0.0097	103.0
NEGATIVE	0.1623	0.3333	0.2183	0.1225	351.0
Micro-AVG	0.4025	0.7413	0.5217	0.3529	901.0
Macro-AVG	0.1523	0.2768	0.1938		901
