	precision	recall	f1	accuracy	support
POSITIVE	0.0536	0.0366	0.0435	0.0222	135.0
NEUTRAL	0.0	0.0	0.0	0.0	10.0
NEGATIVE	0.0	0.0	0.0	0.0	69.0
Micro-AVG	0.0345	0.0231	0.0276	0.014	214.0
Macro-AVG	0.0179	0.0122	0.0145		214
