	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.4375	0.5385	0.4828	0.3182	44.0
DRINKS#PRICES	0.6667	1.0	0.8	0.6667	3.0
DRINKS#QUALITY	1.0	0.8	0.8889	0.8	5.0
DRINKS#STYLE_OPTIONS	0.6667	0.5	0.5714	0.4	5.0
FOOD#PRICES	0.5714	0.4	0.4706	0.3077	13.0
FOOD#QUALITY	0.7473	0.8095	0.7771	0.6355	107.0
FOOD#STYLE_OPTIONS	0.2778	0.3846	0.3226	0.1923	26.0
LOCATION#GENERAL	0.6667	0.6667	0.6667	0.5	4.0
RESTAURANT#GENERAL	0.7179	0.6829	0.7	0.5385	52.0
RESTAURANT#MISCELLANEOUS	0.2	0.1	0.1333	0.0714	14.0
RESTAURANT#PRICES	0.8	0.8889	0.8421	0.7273	11.0
SERVICE#GENERAL	0.8043	0.8409	0.8222	0.6981	53.0
Micro-AVG	0.6705	0.6972	0.6836	0.5193	337.0
Macro-AVG	0.6297	0.6343	0.6231		337
