	precision	recall	f1	accuracy	support
POSITIVE	0.4968	0.7973	0.6122	0.4411	535.0
NEUTRAL	0.5714	0.3636	0.4444	0.2857	28.0
NEGATIVE	0.4706	0.8462	0.6048	0.4335	406.0
Micro-AVG	0.4867	0.7985	0.6048	0.4334	969.0
Macro-AVG	0.5129	0.669	0.5538		969
