	precision	recall	f1	accuracy	support
AMBIENCE:NEGATIVE	0.875	0.875	0.875	0.7778	18.0
AMBIENCE:NEUTRAL	1.0	1.0	1.0	1.0	1.0
AMBIENCE:POSITIVE	0.8293	0.8095	0.8193	0.6939	49.0
FOOD:NEGATIVE	0.8551	0.7973	0.8252	0.7024	84.0
FOOD:NEUTRAL	0.9167	0.7333	0.8148	0.6875	16.0
FOOD:POSITIVE	0.9082	0.7008	0.7911	0.6544	136.0
PRICE:NEGATIVE	0.9286	0.5909	0.7222	0.5652	23.0
PRICE:NEUTRAL	1.0	0.5	0.6667	0.5	2.0
PRICE:POSITIVE	0.75	0.6	0.6667	0.5	6.0
GENERAL-IMPRESSION:NEGATIVE	0.8824	0.7692	0.8219	0.6977	43.0
GENERAL-IMPRESSION:NEUTRAL	1.0	1.0	1.0	1.0	3.0
GENERAL-IMPRESSION:POSITIVE	0.9714	0.7083	0.8193	0.6939	49.0
SERVICE:NEGATIVE	0.9231	0.8421	0.8807	0.7869	61.0
SERVICE:NEUTRAL	0.0	0.0	0.0	0.0	2.0
SERVICE:POSITIVE	0.9672	0.7973	0.8741	0.7763	76.0
Micro-AVG	0.9027	0.7586	0.8244	0.7012	569.0
Macro-AVG	0.8538	0.7149	0.7718		569
