	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.5714	0.2857	0.381	0.2353	17.0
DRINKS#PRICES	1.0	0.5	0.6667	0.5	2.0
DRINKS#QUALITY	0.5	0.3333	0.4	0.25	4.0
DRINKS#STYLE_OPTIONS	1.0	0.3333	0.5	0.3333	3.0
FOOD#PRICES	0.5	0.2	0.2857	0.1667	6.0
FOOD#QUALITY	0.7241	0.525	0.6087	0.4375	48.0
FOOD#STYLE_OPTIONS	0.0	0.0	0.0	0.0	7.0
LOCATION#GENERAL	0.5	0.5	0.5	0.3333	3.0
RESTAURANT#GENERAL	0.2083	0.2381	0.2222	0.125	40.0
RESTAURANT#MISCELLANEOUS	0.0	0.0	0.0	0.0	7.0
RESTAURANT#PRICES	0.0	0.0	0.0	0.0	6.0
SERVICE#GENERAL	0.5714	0.3636	0.4444	0.2857	28.0
Micro-AVG	0.5119	0.3308	0.4019	0.2515	171.0
Macro-AVG	0.4646	0.2732	0.3341		171
