epoch	global_step	loss	test_loss	test_accuracy
1	498	0.22622167106987123	0.10760113669969021	0.32885421349193783	0.967750677506775	
2	996	0.1134309213960087	0.08411304247621064	0.25140104999004953	0.9726287262872628	
3	1494	0.08600027188911182	0.06697307088571769	0.1730191079921867	0.9762872628726287	
4	1992	0.0602884362814069	0.06973035340167114	0.18645991741771428	0.9788617886178862	
5	2490	0.04470151747402971	0.07336754545213489	0.19531746236113015	0.9789972899728997	
6	2988	0.033749646349294844	0.0754880697337405	0.22766592804814728	0.9788617886178862	
7	3486	0.022921591987971304	0.09061921531427727	0.22047926467779785	0.9787262872628726	
8	3984	0.016433284089474632	0.10797571830497461	0.32712345856886643	0.9785907859078591	
9	4482	0.01321465992714731	0.09936624759844949	0.3208190265998551	0.9814363143631436	
10	4980	0.010753854161499389	0.08906365387665889	0.28104654190212264	0.9791327913279133	
11	5478	0.007103323789277669	0.10177922577345483	0.31526930102289435	0.9804878048780488	
12	5976	0.005596341455191534	0.09981781323381723	0.3105795184555963	0.9804878048780488	
13	6474	0.004004774384397988	0.10269388810680137	0.3313835656526675	0.9764227642276423	
14	6972	0.002933950142034453	0.12390196031157474	0.35654813264328117	0.9814363143631436	
15	7470	0.0013690250277896524	0.13661729099708514	0.38781193199033726	0.9807588075880759	
16	7968	0.002296574279149266	0.1298534785493909	0.3776413374060799	0.9803523035230353	
17	8466	0.0021005137078832213	0.13738081627403992	0.401467297730699	0.9795392953929539	
18	8964	0.0016095766810416622	0.13062935704236958	0.37358890943640877	0.9795392953929539	
19	9462	0.001196379043812702	0.13575510676870606	0.38599201581589193	0.981029810298103	
20	9960	0.00021966640387579235	0.14757373063648205	0.389784707020835	0.9806233062330624	
21	10458	0.00014316754771218155	0.14972057652714563	0.4084243296543671	0.9803523035230353	
22	10956	0.00029697543733167564	0.15060498458796515	0.41576474433601357	0.9811653116531165	
23	11454	0.0006989872243697808	0.14207843855512667	0.38536998329286587	0.9802168021680217	
24	11952	6.850048123533818e-05	0.1444443795888974	0.40830251532541195	0.9811653116531165	
25	12450	0.0007414276818539417	0.14621630464205762	0.4346553718798339	0.9817073170731707	
26	12948	0.0008078148843631345	0.14212850941606034	0.4277609055892101	0.9814363143631436	
27	13446	0.00031704854121429723	0.14648997847008327	0.42895774696655936	0.9811653116531165	
28	13944	0.00025855543949784116	0.14540525959731904	0.4273947767937558	0.9802168021680217	
