	precision	recall	f1	accuracy	support
AMBIENCE	0.8644	0.8361	0.85	0.7391	69.0
FOOD	0.9016	0.8824	0.8919	0.8049	205.0
GENERAL-IMPRESSION	0.9211	0.7778	0.8434	0.7292	96.0
PRICE	0.7	0.75	0.7241	0.5676	37.0
SERVICE	0.838	0.9597	0.8947	0.8095	147.0
Micro-AVG	0.8694	0.8694	0.8694	0.769	554.0
Macro-AVG	0.845	0.8412	0.8408		554
