	precision	recall	f1	accuracy	support
AMBIENCE:NEGATIVE	0.0	0.0	0.0	0.0	4.0
AMBIENCE:NEUTRAL	0	0	0	0	0
AMBIENCE:POSITIVE	0.0	0.0	0.0	0.0	8.0
FOOD:NEGATIVE	0.0	0.0	0.0	0.0	14.0
FOOD:NEUTRAL	0.0	0.0	0.0	0.0	3.0
FOOD:POSITIVE	0.9375	0.7143	0.8108	0.6818	22.0
PRICE:NEGATIVE	0.0	0.0	0.0	0.0	5.0
PRICE:NEUTRAL	0.0	0.0	0.0	0.0	1.0
PRICE:POSITIVE	0.0	0.0	0.0	0.0	1.0
GENERAL-IMPRESSION:NEGATIVE	1.0	0.1111	0.2	0.1111	9.0
GENERAL-IMPRESSION:NEUTRAL	0.0	0.0	0.0	0.0	1.0
GENERAL-IMPRESSION:POSITIVE	0.0	0.0	0.0	0.0	11.0
SERVICE:NEGATIVE	1.0	0.2308	0.375	0.2308	13.0
SERVICE:NEUTRAL	0	0	0	0	0
SERVICE:POSITIVE	0.9167	0.7333	0.8148	0.6875	16.0
Micro-AVG	0.9375	0.283	0.4348	0.2778	108.0
Macro-AVG	0.2569	0.1193	0.1467		108
