	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.9667	0.7073	0.8169	0.6905	42.0
DRINKS#PRICES	0.5	1.0	0.6667	0.5	6.0
DRINKS#QUALITY	0.7	0.875	0.7778	0.6364	11.0
DRINKS#STYLE_OPTIONS	0.75	0.75	0.75	0.6	5.0
FOOD#PRICES	0.6667	0.6154	0.64	0.4706	17.0
FOOD#QUALITY	0.9118	0.8378	0.8732	0.775	160.0
FOOD#STYLE_OPTIONS	0.8333	0.6522	0.7317	0.5769	26.0
LOCATION#GENERAL	1.0	1.0	1.0	1.0	4.0
RESTAURANT#GENERAL	0.8025	0.9286	0.8609	0.7558	86.0
RESTAURANT#MISCELLANEOUS	0.8571	0.4	0.5455	0.375	16.0
RESTAURANT#PRICES	0.5	0.5714	0.5333	0.3636	22.0
SERVICE#GENERAL	0.9324	0.9079	0.92	0.8519	81.0
Micro-AVG	0.8568	0.8138	0.8348	0.7164	476.0
Macro-AVG	2.3551	2.3114	2.279		476
