	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.9167	0.4231	0.5789	0.4074	27.0
DRINKS#PRICES	1.0	0.5	0.6667	0.5	2.0
DRINKS#QUALITY	0.6667	0.4	0.5	0.3333	6.0
DRINKS#STYLE_OPTIONS	1.0	0.5	0.6667	0.5	4.0
FOOD#PRICES	1.0	0.1	0.1818	0.1	10.0
FOOD#QUALITY	0.9375	0.7143	0.8108	0.6818	88.0
FOOD#STYLE_OPTIONS	0.6	0.2308	0.3333	0.2	15.0
LOCATION#GENERAL	1.0	0.6667	0.8	0.6667	3.0
RESTAURANT#GENERAL	0.8333	0.8537	0.8434	0.7292	48.0
RESTAURANT#MISCELLANEOUS	0.0	0.0	0.0	0.0	10.0
RESTAURANT#PRICES	1.0	0.1111	0.2	0.1111	9.0
SERVICE#GENERAL	0.9655	0.6364	0.7671	0.6222	45.0
Micro-AVG	0.9012	0.5817	0.707	0.5468	267.0
Macro-AVG	2.4799	1.284	1.5872		267
