	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.82	0.9318	0.8723	0.7736	53.0
DRINKS#PRICES	1.0	1.0	1.0	1.0	3.0
DRINKS#QUALITY	1.0	0.7778	0.875	0.7778	9.0
DRINKS#STYLE_OPTIONS	1.0	1.0	1.0	1.0	6.0
FOOD#PRICES	0.8	0.8	0.8	0.6667	18.0
FOOD#QUALITY	0.8815	0.9297	0.905	0.8264	144.0
FOOD#STYLE_OPTIONS	0.8947	0.7083	0.7907	0.6538	26.0
LOCATION#GENERAL	1.0	0.6	0.75	0.6	5.0
RESTAURANT#GENERAL	0.8571	0.8451	0.8511	0.7407	81.0
RESTAURANT#MISCELLANEOUS	0.6923	0.5294	0.6	0.4286	21.0
RESTAURANT#PRICES	0.8462	0.7857	0.8148	0.6875	16.0
SERVICE#GENERAL	0.9114	0.9114	0.9114	0.8372	86.0
Micro-AVG	0.8717	0.8675	0.8696	0.7692	468.0
Macro-AVG	0.8919	0.8183	0.8475		468
