	precision	recall	f1	accuracy	support
AMBIENCE:NEGATIVE	0.3409	0.9375	0.5	0.3333	45.0
AMBIENCE:NEUTRAL	0.2	1.0	0.3333	0.2	5.0
AMBIENCE:POSITIVE	0.6154	0.7273	0.6667	0.5	64.0
FOOD:NEGATIVE	0.4429	0.8052	0.5714	0.4	155.0
FOOD:NEUTRAL	0.5	0.75	0.6	0.4286	21.0
FOOD:POSITIVE	0.586	0.9388	0.7216	0.5644	163.0
PRICE:NEGATIVE	0.625	0.75	0.6818	0.5172	29.0
PRICE:NEUTRAL	0.0	0.0	0.0	0.0	4.0
PRICE:POSITIVE	0.4444	0.6667	0.5333	0.3636	11.0
GENERAL-IMPRESSION:NEGATIVE	0.2991	0.8205	0.4384	0.2807	114.0
GENERAL-IMPRESSION:NEUTRAL	0.5	0.6667	0.5714	0.4	5.0
GENERAL-IMPRESSION:POSITIVE	0.4556	0.8542	0.5942	0.4227	97.0
SERVICE:NEGATIVE	0.6125	0.875	0.7206	0.5632	87.0
SERVICE:NEUTRAL	0.3333	1.0	0.5	0.3333	3.0
SERVICE:POSITIVE	0.6	0.9403	0.7326	0.578	109.0
Micro-AVG	0.4976	0.8531	0.6286	0.4583	912.0
Macro-AVG	0.437	0.7821	0.5444		912
