	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	1.0	0.6923	0.8182	0.6923	26.0
DRINKS#PRICES	1.0	1.0	1.0	1.0	2.0
DRINKS#QUALITY	0.5	0.4	0.4444	0.2857	7.0
DRINKS#STYLE_OPTIONS	1.0	0.5	0.6667	0.5	4.0
FOOD#PRICES	0.8571	0.6	0.7059	0.5455	11.0
FOOD#QUALITY	0.9275	0.7619	0.8366	0.7191	89.0
FOOD#STYLE_OPTIONS	1.0	0.4615	0.6315	0.4615	13.0
LOCATION#GENERAL	1.0	0.6667	0.8	0.6667	3.0
RESTAURANT#GENERAL	0.7949	0.7561	0.775	0.6327	49.0
RESTAURANT#MISCELLANEOUS	0.6	0.6	0.6	0.4286	14.0
RESTAURANT#PRICES	0.75	0.6667	0.7059	0.5455	11.0
SERVICE#GENERAL	0.8696	0.9091	0.8889	0.8	50.0
Micro-AVG	0.8685	0.7371	0.7974	0.6631	279.0
Macro-AVG	0.8583	0.6679	0.7394		279
