	precision	recall	f1	accuracy	support
AMBIENCE:NEGATIVE	0.75	0.8571	0.8	0.6667	9.0
AMBIENCE:NEUTRAL	0	0	0	0	0
AMBIENCE:POSITIVE	0.7143	0.75	0.7317	0.5769	26.0
FOOD:NEGATIVE	0.7949	0.9394	0.8611	0.7561	41.0
FOOD:NEUTRAL	0.8333	0.5556	0.6667	0.5	10.0
FOOD:POSITIVE	0.8214	0.9388	0.8762	0.7797	59.0
PRICE:NEGATIVE	0.8889	0.8	0.8421	0.7273	11.0
PRICE:NEUTRAL	1.0	1.0	1.0	1.0	1.0
PRICE:POSITIVE	0.5	1.0	0.6667	0.5	4.0
GENERAL-IMPRESSION:NEGATIVE	0.7619	0.8889	0.8205	0.6957	23.0
GENERAL-IMPRESSION:NEUTRAL	1.0	1.0	1.0	1.0	1.0
GENERAL-IMPRESSION:POSITIVE	0.7917	0.8636	0.8261	0.7037	27.0
SERVICE:NEGATIVE	0.92	0.8846	0.902	0.8214	28.0
SERVICE:NEUTRAL	0	0	0	0	0
SERVICE:POSITIVE	0.9118	0.9394	0.9254	0.8611	36.0
Micro-AVG	0.8193	0.8831	0.85	0.7391	276.0
Macro-AVG	0.7125	0.7612	0.7279		276
