	precision	recall	f1	accuracy	support
AMBIENCE	0.2212	0.8136	0.3478	0.2105	228.0
FOOD	0.4735	0.662	0.5521	0.3813	375.0
GENERAL-IMPRESSION	0.213	0.8	0.3364	0.2022	356.0
PRICE	0.188	0.8621	0.3086	0.1825	137.0
SERVICE	0.4	0.803	0.534	0.3643	291.0
Micro-AVG	0.3139	0.749	0.4424	0.2841	1387.0
Macro-AVG	0.2991	0.7881	0.4158		1387
