	precision	recall	f1	accuracy	support
POSITIVE	0.5333	0.6303	0.5778	0.4062	256.0
NEUTRAL	0.1034	0.2727	0.15	0.0811	37.0
NEGATIVE	0.3377	0.3467	0.3421	0.2063	126.0
Micro-AVG	0.4419	0.5299	0.4819	0.3174	419.0
Macro-AVG	0.3248	0.4166	0.3566		419
