	precision	recall	f1	accuracy	support
POSITIVE	0.4155	0.5784	0.4836	0.3189	486.0
NEUTRAL	0.0571	0.1429	0.0816	0.0426	47.0
NEGATIVE	0.3836	0.4786	0.4259	0.2705	207.0
Micro-AVG	0.5199	0.7218	0.6044	0.4331	665.0
Macro-AVG	0.2854	0.4	0.3304		665
