	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.4337	0.878	0.5806	0.4091	88.0
DRINKS#PRICES	0.4	0.6667	0.5	0.3333	6.0
DRINKS#QUALITY	0.8	0.5714	0.6667	0.5	8.0
DRINKS#STYLE_OPTIONS	0.75	0.75	0.75	0.6	5.0
FOOD#PRICES	0.6364	0.4118	0.5	0.3333	21.0
FOOD#QUALITY	0.7616	0.8712	0.8127	0.6845	168.0
FOOD#STYLE_OPTIONS	0.3158	0.5714	0.4068	0.2553	47.0
LOCATION#GENERAL	0.0588	0.25	0.0952	0.05	20.0
RESTAURANT#GENERAL	0.4472	0.7857	0.5699	0.3986	138.0
RESTAURANT#MISCELLANEOUS	0.0	0.0	0.0	0.0	19.0
RESTAURANT#PRICES	0.4375	0.5833	0.5	0.3333	21.0
SERVICE#GENERAL	0.6701	0.8904	0.7647	0.619	105.0
Micro-AVG	0.5542	0.7694	0.6443	0.4752	646.0
Macro-AVG	0.4759	0.6025	0.5122		646
