	precision	recall	f1	accuracy	support
POSITIVE	0.8311	0.8311	0.8311	0.711	346.0
NEUTRAL	0.7273	0.7273	0.7273	0.5714	28.0
NEGATIVE	0.7806	0.7356	0.7574	0.6096	251.0
Micro-AVG	0.8074	0.789	0.7981	0.664	625.0
Macro-AVG	0.7797	0.7647	0.7719		625
