	precision	recall	f1	accuracy	support
POSITIVE	0.0164	0.016	0.0162	0.0082	367.0
NEUTRAL	0.0	0.0	0.0	0.0	25.0
NEGATIVE	0.0	0.0	0.0	0.0	282.0
Micro-AVG	0.0091	0.0087	0.0089	0.0045	674.0
Macro-AVG	0.0055	0.0053	0.0054		674
