	precision	recall	f1	accuracy	support
POSITIVE	0.409	0.6431	0.5	0.3333	546.0
NEUTRAL	0.0	0.0	0.0	0.0	17.0
NEGATIVE	0.2481	0.5194	0.3358	0.2018	332.0
Micro-AVG	0.3483	0.5804	0.4353	0.2782	895.0
Macro-AVG	0.219	0.3875	0.2786		895
