	precision	recall	f1	accuracy	support
POSITIVE	0.3013	0.477	0.3694	0.2265	596.0
NEUTRAL	0.0154	0.0588	0.0244	0.0123	81.0
NEGATIVE	0.1986	0.4264	0.2709	0.1567	351.0
Micro-AVG	0.4025	0.7413	0.5217	0.3529	901.0
Macro-AVG	0.1718	0.3207	0.2216		901
